year,title,imdb_rating,imdb_rating_0_1,num_imdb_ratings,mpaa_rating,run_time_min,budget,domgross,intgross,budget_2013,domgross_2013,intgross_2013
2011,Paul,7,0.7,204797,R,104,40000000,37412945,100179814,41427631,38748242,103755310
2011,Pirates of the Caribbean: On Stranger Tides,6.6,0.6599999999999999,406702,PG-13,136,250000000,241063875,1043663875,258922697,249667634,1080913060
2011,Priest,5.7,0.5700000000000001,101885,PG-13,87,60000000,29136626,84154026,62141447,30176535,87157549
2011,Puss in Boots,6.7,0.67,122225,PG,90,130000000,149260504,554987477,134639802,154587729,574795417
2011,Rango,7.2,0.72,197591,PG,107,135000000,123257581,245504574,139818256,127656741,254266825
2011,Real Steel,7.1,0.71,267695,PG-13,127,110000000,85463309,293237309,113925987,88513562,303703179
2011,Red Riding Hood,5.4,0.54,96233,PG-13,100,42000000,37662162,90300442,43499013,39006354,93523336
2011,Red State,6.2,0.62,56264,R,88,4000000,1065429,1065429,4142763,1103455,1103455
2011,Restless,6.8,0.6799999999999999,15837,PG-13,91,8000000,163753,2818394,8285526,169597,2918985
2011,Rio,6.9,0.6900000000000001,176674,G,96,90000000,143619809,487519809,93212171,148745713,504919774
2011,Rise of the Planet of the Apes,7.6,0.76,437634,PG-13,105,93000000,176760185,482860185,96319243,183068895,500093845
2011,Shame,7.2,0.72,157951,NC-17,101,6500000,4002293,10781688,6731990,4145138,11166495
2011,Snow Flower and the Secret Fan,6.1,0.61,3188,PG-13,NA,6000000,1348205,11348205,6214145,1396324,11753231
2011,Soul Surfer,7.1,0.71,38197,PG,112,18000000,43853424,47158652,18642434,45418587,48841781
2011,Source Code,7.5,0.75,413223,PG-13,93,32000000,54712227,140428499,33142105,56664949,145440503
2011,Straw Dogs,5.8,0.58,28631,R,110,25000000,10324441,11253821,25892270,10692928,11655479
2011,Sucker Punch,6.1,0.61,207397,PG-13,110,75000000,36392502,89758389,77676809,37691379,92961937
2011,Super 8,7,0.7,302791,PG-13,112,50000000,127004179,260095987,51784539,131537058,269379017
2011,Take Shelter,7.4,0.74,75805,R,NA,4750000,1728953,3128953,4919531,1790661,3240628
2011,The Adjustment Bureau,7.1,0.71,211296,PG-13,106,50200000,62495645,127793502,51991677,64726164,132354553
2011,The Adventures of Tintin,7.4,0.74,187530,PG,107,130000000,77591831,373993951,134639802,80361144,387342089
2011,The Artist,7.9,0.79,202277,PG-13,100,16000000,44667095,128256712,16571053,46261299,132834295
2011,The Best Exotic Marigold Hotel,7.3,0.73,79822,PG-13,124,10000000,46383639,134729347,10356908,48039108,139537943
2011,The Cabin in the Woods,7,0.7,302680,R,95,30000000,42073277,70768144,31070724,43574905,73293915
2011,The Darkest Hour,4.9,0.49000000000000005,51635,PG-13,89,34800000,21443494,62831715,36042039,22208829,65074228
2011,The Divide,5.8,0.58,31884,R,112,3000000,18e3,18e3,3107072,18642,18642
2011,The Future,6.2,0.62,7261,R,91,1000000,568662,568662,1035691,588958,588958
2011,The Girl with the Dragon Tattoo,7.8,0.78,354790,R,158,90000000,102515793,233170238,93212171,106174662,241492267
2011,The Green Hornet,5.8,0.58,141807,PG-13,119,110000000,98780042,227983150,113925987,102305579,236120048
2011,The Guard,7.3,0.73,69227,R,96,6000000,5359774,15944629,6214145,5551069,16513705
2011,The Help,8.1,0.8099999999999999,349812,PG-13,146,25000000,169705587,213120004,25892270,175762513,220726425
2011,The Iron Lady,6.4,0.64,88549,PG-13,105,14000000,29959436,115592104,14499671,31028712,119717677
2011,The Lincoln Lawyer,7.3,0.73,184190,R,118,40000000,58009200,87145086,41427631,60079594,90255363
2011,The Mechanic,6.6,0.6599999999999999,131121,R,93,42500000,29121498,76347393,44016858,30160867,79072292
2011,The Muppets,7.1,0.71,78286,PG,103,45000000,88625922,160971922,46606085,91789051,166717137
2011,The Rite,6,0.6,79908,PG-13,114,37000000,33047633,96047633,38320559,34227129,99475649
2011,The Roommate,4.9,0.49000000000000005,30852,PG-13,91,16000000,37300107,40497461,16571053,38631377,41942847
2011,The Smurfs,5.5,0.55,71698,PG,103,110000000,142614158,563066551,113925987,147704169,583162839
2011,The Three Musketeers,5.8,0.58,93466,PG-13,110,90000000,20377913,139877913,93212171,21105217,144870266
2011,The Tree of Life,6.8,0.6799999999999999,145764,PG-13,139,35000000,13305665,62305665,36249178,13780555,64529403
2011,The Twilight Saga: Breaking Dawn - Part 1,4.9,0.49000000000000005,192817,PG-13,117,127500000,281287133,709938657,132050575,291326492,735276926
2011,Thor,7,0.7,583742,PG-13,115,150000000,181030624,449326618,155353618,187491749,465363438
2011,Tinker Tailor Soldier Spy,7.1,0.71,159825,R,122,21000000,24149393,81452811,21749507,25011304,84359926
2011,Tower Heist,6.2,0.62,116184,PG-13,104,85000000,78046570,153470352,88033717,80832113,158947830
2011,Transformers: Dark of the Moon,6.3,0.63,344506,PG-13,154,195000000,352390543,1123794076,201959703,364967639,1163903170
2011,War Horse,7.2,0.72,124807,PG-13,146,70000000,79883359,156815529,72498355,82734459,162412399
2011,Warrior,8.2,0.82,363770,PG-13,140,25000000,13657115,24215385,25892270,14144548,25079651
2011,We Bought a Zoo,7.1,0.71,118614,PG,124,50000000,75624550,118924550,51784539,78323650,123169061
2011,Weekend,7.7,0.77,22272,NOT RATED,97,190000,484592,1577585,196781,501887,1633890
2011,What's Your Number,6.1,0.61,63261,R,106,20000000,14011084,30711084,20713816,14511151,31807187
2011,Winnie the Pooh,7.2,0.72,16888,G,63,30000000,26692846,50145607,31070724,27645535,51935343
2011,X-Men: First Class,7.8,0.78,559831,PG-13,132,160000000,146408305,355408305,165710526,151633733,368093107
2011,Young Adult,6.3,0.63,67980,R,94,12000000,16311571,22750356,12428289,16893744,23562334
2011,Your Sister's Sister,6.7,0.67,23201,R,90,120000,1597486,3090593,124283,1654502,3200899
2010,127 Hours,7.6,0.76,298610,R,94,18000000,18335230,60735230,19228173,19586277,64879307
2010,Alice in Wonderland,6.5,0.65,330368,PG,108,200000000,334191110,1024391110,213646368,356993585,1094287202
2010,Animal Kingdom,7.3,0.73,48318,R,113,4200000,1044039,8078683,4486574,1115276,8629906
2010,Another Year,7.3,0.73,24795,PG-13,129,8000000,3205706,18505706,8545855,3424437,19768384
2010,Barney's Version,7.3,0.73,21969,R,134,30000000,7502560,8845575,32046955,8014473,9449125
2010,Beginners,7.2,0.72,78563,R,105,3200000,5790894,11564267,3418342,6186017,12353318
2010,Biutiful,7.5,0.75,74125,R,148,35000000,5101237,25101237,37388114,5449304,26813941
2010,Black Swan,8,0.8,591546,R,108,13000000,106954678,331266710,13887014,114252393,353869648
2010,Blue Valentine,7.4,0.74,154185,R,112,1000000,9737892,16566240,1068232,10402326,17696585
2010,Burlesque,6.4,0.64,65527,PG-13,119,55000000,39440655,89657398,58752751,42131764,95774887
2010,Casino Jack,6.2,0.62,15409,R,108,12500000,2039869,2080869,13352898,2179053,2222851
2010,Centurion,6.4,0.64,68929,R,97,15000000,123570,6623570,16023478,132001,7075508
2010,Charlie St. Cloud,6.5,0.65,50703,PG-13,99,44000000,31206263,48478084,47002201,33335524,51785833
2010,Clash of the Titans,5.8,0.58,241391,PG-13,106,125000000,163214888,493214888,133528980,174351340,526867848
2010,Conviction,7.2,0.72,37011,R,107,12500000,6797696,10133552,13352898,7261515,10824983
2010,Cop Out,5.6,0.5599999999999999,78015,R,107,37000000,44875481,55909910,39524578,47937418,59724746
2010,Country Strong,6.3,0.63,15452,PG-13,117,15000000,20218921,20551476,16023478,21598495,21953741
2010,Cyrus,6.3,0.63,31255,R,91,7000000,7468936,10039886,7477623,7978555,10724926
2010,Date Night,6.3,0.63,135104,PG-13,88,55000000,98711404,152269033,58752751,105446665,162658630
2010,Dear John,6.3,0.63,115255,PG-13,108,25000000,80014842,111362410,26705796,85474402,118960872
2010,Despicable Me,7.7,0.77,420694,PG,95,69000000,251513985,543495033,73707997,268675247,580578700
2010,Devil,6.3,0.63,111947,PG-13,80,10000000,33679655,63354114,10682318,35977680,67676882
2010,Diary of a Wimpy Kid,6.2,0.62,35102,PG,94,15000000,64003625,76954311,16023478,68370710,82205045
2010,Dinner for Schmucks,5.9,0.5900000000000001,84475,PG-13,114,69000000,73026337,86796502,73707997,78009058,92718787
2010,Don't Be Afraid of the Dark,5.6,0.5599999999999999,42452,R,99,25000000,24046682,31551048,26705796,25687431,33703834
2010,Due Date,6.6,0.6599999999999999,286392,R,95,65000000,100539043,211739043,69435070,107399007,226186388
2010,Dylan Dog: Dead of Night,5.1,0.51,13538,PG-13,107,20000000,1186538,6090697,21364637,1267498,6506276
2010,Easy A,7.1,0.71,300512,PG-13,92,8000000,58401464,76200721,8545855,62386303,81400037
2010,"Eat, Pray, Love",5.7,0.5700000000000001,69566,PG-13,133,60000000,80574010,205846861,64093910,86071723,219892171
2010,Edge of Darkness,6.6,0.6599999999999999,79578,R,117,60000000,43313890,81208697,64093910,46269276,86749716
2010,Everything Must Go,6.4,0.64,43203,R,97,5000000,2712131,2712131,5341159,2897185,2897185
2010,Fair Game,6.8,0.6799999999999999,40698,PG-13,108,50000000,11497497,26097497,53411592,12281992,27878177
2010,Faster,6.5,0.65,85154,R,98,12000000,23240020,35658648,12818782,24825729,38091703
2010,For Colored Girls,6,0.6,6342,R,133,21000000,37729698,38017873,22432869,40304065,40611902
2010,Frozen,6.2,0.62,57025,R,93,150000000,393050114,1004550114,160234776,419868647,1073092418
2010,Get Him To The Greek,6.4,0.64,153552,R,109,40000000,61153526,91455875,42729274,65326144,97696078
2010,Going the Distance,6.3,0.63,52417,R,102,32000000,17804299,39990165,34183419,19019119,42718768
2010,Green Zone,6.8,0.6799999999999999,115899,R,115,100000000,35497337,97523020,106823184,37919386,104177195
2010,Grown Ups,6,0.6,193846,PG-13,102,75000000,162001186,272223430,80117388,173054825,290797736
2010,Gunless,6.5,0.65,3163,NA,89,9900000,458054,458054,10575495,489308,489308
2010,Harry Potter and the Deathly Hallows: Part 1,7.7,0.77,366655,PG-13,146,125000000,295983305,956399711,133528980,316178791,1021656625
2010,Hot Tub Time Machine,6.4,0.64,145345,R,101,36000000,50269859,63209958,38456346,53699864,67522890
2010,How to Train Your Dragon,8.1,0.8099999999999999,536164,PG,98,165000000,217581231,494870991,176258254,232427199,528636950
2010,I Am Love,7,0.7,15366,R,NA,10000000,5005465,15132211,10682318,5346997,16164710
2010,Inception,8.8,0.8800000000000001,1622368,PG-13,148,160000000,292576195,832584416,170917095,312539208,889393184
2010,Insidious,6.8,0.6799999999999999,225407,PG-13,103,1500000,54009150,99870886,1602348,57694294,106685260
2010,Iron Man 2,7,0.7,569380,PG-13,124,170000000,312433331,623561331,181599413,333751233,666108069
2010,It's Kind of a Funny Story,7.1,0.71,115615,PG-13,101,8000000,6363628,6628326,8545855,6797830,7080589
2010,Kick-Ass,7.7,0.77,464152,R,117,28000000,48071303,97527535,29910492,51351297,104182018
2010,Knight and Day,6.3,0.63,157341,PG-13,109,117000000,76423035,262142047,124983125,81637519,280028482
2010,Legion,5.2,0.52,85473,R,100,26000000,40168080,68854097,27774028,42908822,73552139
2010,Let Me In,7.2,0.72,98876,R,116,20000000,12134935,28270399,21364637,12962924,30199340
2010,Letters to Juliet,6.6,0.6599999999999999,79648,PG,105,30000000,53032453,79135982,32046955,56650955,84535576
2010,Love and Other Drugs,6.7,0.67,154191,R,112,30000000,32367005,102719647,32046955,34575465,109728398
2010,Machete,6.6,0.6599999999999999,172865,R,105,12500000,26593646,44331957,13352898,28408179,47356808
2010,Made In Dagenham,7.2,0.72,11871,R,113,8000000,1095369,15644196,8545855,1170108,16711628
2010,Meek's Cutoff,6.6,0.6599999999999999,9206,PG,104,2000000,977772,1869928,2136464,1044487,1997517
2010,Megamind,7.3,0.73,187640,PG,95,130000000,148415853,321887208,138870139,158542540,343850165
2010,Monsters,6.4,0.64,80138,R,94,500000,237301,5639730,534116,253492,6024539
2010,Morning Glory,6.5,0.65,62391,PG-13,107,40000000,31011732,60040974,42729274,33127720,64137680
2010,Nanny McPhee and the Big Bang,6.1,0.61,21584,PG,109,35000000,29197642,97799865,37388114,31189851,104472930
2010,Never Let Me Go,7.2,0.72,118384,R,103,15000000,2434652,11509512,16023478,2600773,12294827
2010,Paranormal Activity 2,5.7,0.5700000000000001,86920,R,91,3000000,84752907,177512032,3204696,90535754,189624005
2010,Percy Jackson & the Olympians: The Lightning Thief,5.9,0.5900000000000001,151777,PG,118,95000000,88768303,226467130,101482025,94825128,241919399
2010,Please Give,6.6,0.6599999999999999,10165,R,87,3000000,4033574,4570178,3204696,4308792,4882010
2010,Predators,6.4,0.64,182385,R,107,40000000,52000688,127234389,42729274,55548791,135915826
2010,Prince of Persia: The Sands of Time,6.6,0.6599999999999999,236904,PG-13,116,200000000,90759676,335059676,213646368,96952376,357921415
2010,Rabbit Hole,7,0.7,42794,PG-13,91,5000000,2229058,5839592,5341159,2381151,6238038
2010,Ramona and Beezus,6.7,0.67,14752,G,103,15000000,26167002,27469621,16023478,27952425,29343924
2010,Red,7.1,0.71,253882,PG-13,111,60000000,90380162,196439693,64093910,96546967,209843135
2010,Remember Me,7.2,0.72,121079,PG-13,113,16000000,19068240,56506120,17091709,20369301,60361637
2010,Repo Men,6.3,0.63,91398,R,111,32000000,13942007,18195238,34183419,14893296,19436733
2010,Robin Hood,6.7,0.67,224017,PG-13,140,210000000,105487148,322459006,224328687,112684730,344460978
2010,Salt,6.4,0.64,259138,PG-13,100,130000000,118311368,295713467,138870139,126383971,315890541
2010,Scott Pilgrim vs. the World,7.5,0.75,300484,PG-13,112,85000000,31611316,48089760,90799707,33768214,51371013
2010,Secretariat,7.2,0.72,22231,PG,123,35000000,59699513,60376247,37388114,63772921,64495830
2010,Sex and the city 2,4.4,0.44000000000000006,63460,R,146,95000000,95347692,294680778,101482025,101853441,314787390
2010,Shrek Forever After,6.3,0.63,150078,PG,93,165000000,238736787,756244673,176258254,255026238,807844640
2010,Shutter Island,8.1,0.8099999999999999,879389,R,138,80000000,128012934,296831073,85458547,136747492,317084404
2010,Skyline,4.4,0.44000000000000006,78659,PG-13,97,10000000,21416355,78693371,10682318,22877632,84062765
2010,Somewhere,6.3,0.63,37908,R,97,7000000,1785645,14385645,7477623,1907483,15367204
2010,Submarine,7.3,0.73,72692,R,97,1900000,467602,4581937,2029641,499507,4894571
2010,Super,6.8,0.6799999999999999,65541,R,96,2500000,327716,518362,2670580,350077,553731
2010,Takers,6.2,0.62,49717,PG-13,107,32000000,57744720,70587268,34183419,61684749,75403567
2010,Tangled,7.8,0.78,324216,PG,100,260000000,200821936,586581936,277740279,214524387,626605502
2010,The A-Team,6.8,0.6799999999999999,221944,PG-13,117,110000000,77222099,177241171,117505503,82491105,189334662
2010,The Back-up Plan,5.3,0.53,43155,PG-13,104,35000000,37490007,75281179,37388114,40048019,80417752
2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.3,0.63,115803,PG,113,155000000,104386950,418186950,165575935,111509464,446720616
2010,The Conspirator,6.9,0.6900000000000001,24969,PG-13,122,25000000,11538204,15907411,26705796,12325477,16992803
2010,The Crazies,6.5,0.65,97916,R,101,19000000,39123589,54956140,20296405,41793064,58705899
2010,The Debt,6.9,0.6900000000000001,57831,R,113,20000000,31177548,46604054,21364637,33304850,49783934
2010,The Expendables,6.5,0.65,287636,R,103,82000000,103068524,268268174,87595011,110101079,286572606
2010,The Fighter,7.8,0.78,294178,R,116,11000000,93617009,129262388,11750550,100004670,138082199
2010,The Ghost Writer,7.2,0.72,139745,PG-13,128,45000000,15541549,65532491,48070433,16601978,70003894
2010,The Illusionist,7.5,0.75,29928,PG,80,16500000,39868642,83792062,17625825,42588953,89509349
2010,The Karate Kid,6.2,0.62,131244,PG,140,40000000,176591618,359091618,42729274,188640789,383593100
2010,The Kids Are All Right,7.1,0.71,115321,R,106,4000000,20811365,36275469,4272927,22231363,38750611
2010,The Killer Inside Me,6.1,0.61,29991,R,109,13000000,217277,3617277,13887014,232102,3864090
2010,The King's Speech,8,0.8,543116,R,118,15000000,138797449,430821166,16023478,148267855,460216888
2010,The Last Airbender,4.2,0.42000000000000004,127122,PG,103,150000000,131772187,319713881,160234776,140763246,341528548
2010,The Last Exorcism,5.6,0.5599999999999999,43481,PG-13,87,1800000,41034350,70165900,1922817,43834199,74953449
2010,The Losers,6.4,0.64,78366,PG-13,97,25000000,23591432,26714018,26705796,25201119,28536765
2010,The Next Three Days,7.4,0.74,154911,PG-13,133,30000000,21148651,67255916,32046955,22591662,71844911
2010,The Other Guys,6.7,0.67,203414,PG-13,107,100000000,119219978,170936470,106823184,127354577,182599780
2010,The Runaways,6.6,0.6599999999999999,41483,R,106,9500000,3573673,5278632,10148202,3817511,5638803
2010,The Social Network,7.7,0.77,520089,PG-13,NA,40000000,96962694,224922135,42729274,103578637,240268986
2010,The Sorcerer's Apprentice,6.1,0.61,132994,PG,109,160000000,63150991,215150991,170917095,67459899,229831139
2010,The Spy Next Door,5.4,0.54,32923,PG,94,28000000,24307106,50983364,29910492,25965625,54462053
2010,The Switch,6.1,0.61,83566,PG-13,101,19000000,27758465,49858465,20296405,29652476,53260400
2010,The Tempest,5.4,0.54,6567,PG-13,110,20000000,277943,277943,21364637,296908,296908
2010,The Tourist,6,0.6,189748,PG-13,103,100000000,67631157,278731369,106823184,72245755,297749724
2010,The Town,7.6,0.76,298736,R,125,37000000,92186262,152566881,39524578,98476300,162976800
2010,The Twilight Saga: Eclipse,4.9,0.49000000000000005,195460,PG-13,124,68000000,300531751,699590681,72639765,321037586,747325041
2010,The Wolfman,5.8,0.58,93020,R,103,150000000,62189884,142634358,160234776,66433214,152366563
2010,Tiny Furniture,6.2,0.62,12671,NOT RATED,98,50000,391674,424149,53412,418399,453089
2010,Toy Story 3,8.3,0.8300000000000001,600909,G,103,200000000,415004880,1063759456,213646368,443321427,1136341723
2010,Tron Legacy,6.8,0.6799999999999999,277508,PG,125,200000000,172062763,397562763,213646368,183802922,424689202
2010,True Grit,7.6,0.76,258961,PG-13,110,35000000,171243005,252276928,37388114,182927231,269490247
2010,Tucker and Dale vs Evil,7.6,0.76,139844,R,89,5000000,223838,5476793,5341159,239111,5850485
2010,Unstoppable,6.8,0.6799999999999999,159959,PG-13,98,95000000,81562942,169511609,101482025,87128132,181077698
2010,Valentine's Day,5.7,0.5700000000000001,100374,PG-13,125,52000000,110485654,217569328,55548056,118024294,232414484
2010,Wall Street: Money Never Sleeps,6.2,0.62,88314,PG-13,133,70000000,52474616,137431619,74776229,56055056,146808831
2010,Welcome to the Rileys,7,0.7,21083,R,110,10000000,152857,312857,10682318,163287,334204
2010,Wild Target,6.9,0.6900000000000001,31780,PG-13,98,8000000,109338,109338,8545855,116798,116798
2010,Winter's Bone,7.2,0.72,118112,R,100,2000000,6531503,16131552,2136464,6977159,17232238
2010,Womb,6.4,0.64,11203,UNRATED,111,13000000,NA,NA,13887014,NA,NA
2010,Yogi Bear,4.6,0.45999999999999996,17470,PG,80,80000000,100246011,202284317,85458547,107085981,216086548
2010,You Again,5.8,0.58,43484,PG,105,20000000,25702053,32838945,21364637,27455751,35079607
2010,You Will Meet a Tall Dark Stranger,6.3,0.63,38884,R,98,15000000,3247816,34247816,16023478,3469420,36584608
2009,(500) Days of Summer,7.7,0.77,406473,PG-13,95,7500000,32391374,60803210,8142987,35168338,66015966
2009,17 Again,6.4,0.64,154960,PG-13,102,40000000,64167069,139474906,43429264,69668214,151432312
2009,2012,5.8,0.58,302877,PG-13,158,200000000,166112167,788408539,217146319,180353228,856000062
2009,9,7.1,0.71,116976,PG-13,79,30000000,31749894,48559999,32571948,34471863,52723125
